193,Sri Lanka,7.873054,80.771797,297946.4151,260918.5001,269670.3645,272847.0576,274026.5838,287775.854,286455.0282,284196.5394,301449.1225,298807.8559,309405.5655,309664.6208,314395.2527,305900.0876,314915.0183,340937.2226,360033.833,343518.0679,352073.4924,368131.2894,376140.1185
194,Sudan,12.862807,30.217636,,,,,,,,,,,,,1786151.233,1816142.54,1824034.698,1861856.743,1876140.911,1891286.594,1911741.59,1902668.49,1909615.43
195,Suriname,3.919305,-56.027783,81702.0227,88340.0842,78843.878,85268.4866,82523.8528,81609.2439,82915.9611,81919.3796,84317.7332,85548.2172,88318.2067,146857.1984,150027.9112,150024.5923,151624.7475,150347.1621,163472.0101,164597.7306,166021.0936,167073.5144,165553.36
196,Sweden,60.128161,18.643501,780140.8742,690845.8388,740635.1922,738510.5488,767551.1904,777750.3845,754674.8168,767103.814,741269.5001,681546.4983,742067.1584,589253.983,547674.3283,537543.3456,535547.7128,501843.9778,554692.4507,545045.0376,532552.7201,546122.3004,579436.9796
197,Switzerland,46.818188,8.227512,484777.9619,481770.4407,460020.8426,457929.3677,462689.9931,474101.1396,485642.8493,467169.8538,481798.4001,482295.4,469710.125,459597.944,460941.1796,478895.337,454787.4297,446572.431,424526.0609,426425.2698,419817.637,418438.2189,386756.4885
198,Syrian Arab Republic,34.802075,38.996815,672766.2442,611123.6496,535927.6647,636077.7446,612914.0546,630959.768,658817.9667,764456.9571,753554.7023,714280.6529,691896.1357,663829.0251,545044.4409,454327.6463,406813.4474,387656.2252,390685.2847,363688.4735,414012.0956,421693.8195,409127.0505
199,Turkiye,38.963745,35.243322,2566869.16,2140232.175,2168632.755,2292345.318,2337418.894,2446567.512,2706819.152,2902005.069,2883670.514,2937906.406,3070174.948,3134429.668,3329314.798,3392177.254,3543524.4,3498698.618,3964021.329,4238615.456,4328356.759,4353189.466,4631536.035
200,Tajikistan,38.861034,71.276093,100399.4091,97299.5017,96782.7415,100723.9825,110548.0101,114348.219,121534.7117,129227.1704,138419.456,145464.7866,147790.1231,125093.8473,134985.3798,139300.0073,161906.3231,162011.6566,179041.2999,189192.8122,184276.5814,189301.0551,185902.4643
201,Thailand,15.870032,100.992541,2904542.02,2575380.869,2654640.383,2802392.994,2976269.999,2985350.098,3010656.65,3211394.653,3144417.859,3313122.581,3496365.722,3949796.377,4114792.759,4165273.024,4089171.027,3979457.449,4044252.593,4077541.334,4051243.857,4015540.468,3984070.843
202,Timor-Leste,-8.874217,125.727539,21142.7507,23961.0647,24364.0762,24154.2242,26476.2204,30184.703,34384.141,42800.3383,43699.8796,45511.5645,46583.0415,44490.992,45629.2758,45448.1443,47643.5762,55530.8458,50244.0089,49475.258,50054.3216,57454.6214,56756.7755
203,Togo,8.619543,0.824782,130437.865,75791.7703,81492.6969,86750.8712,82575.6149,131712.247,89161.4018,84777.0073,88937.6459,101415.895,100442.1818,108464.9745,103116.2407,108047.0212,106522.9075,116241.2674,116037.0519,116584.797,121226.221,122747.9945,129685.1798
204,Tokelau,-8.967363,-171.855881,9.5429,9.5053,9.4556,9.3943,9.3359,9.2896,9.2591,9.2404,9.2299,9.2299,9.2404,9.2488,9.2591,9.2746,9.2983,9.322,9.3446,9.3562,9.3701,9.3343,9.3409
205,Tonga,-21.178986,-175.198242,-906.6703,2252.6795,2351.5812,2454.298,2408.2429,2437.5962,-712.9247,2436.1069,2502.385,2612.8315,2511.5542,2435.8925,2474.1145,2625.0336,2595.3421,2630.8845,2676.2462,2863.9472,2911.4308,3019.9177,3016.0666
206,Trinidad and Tobago,10.691803,-61.222503,351205.4882,379177.4213,389281.8032,437707.2768,459333.9975,516536.2674,581564.9118,597355.2423,578251.9861,598542.0041,622854.8549,614926.9991,596647.3573,586855.451,590972.2999,578708.0397,531600.1636,539375.3108,523687.7841,524502.314,484364.7955
207,Tunisia,33.886917,9.537499,309389.075,285622.4329,282754.0568,285940.5294,294776.8798,302106.7339,309304.4388,318750.0682,331242.9418,338005.9392,353017.6464,379231.8165,406169.6553,389148.6305,396695.4915,402856.4067,339106.0872,337919.3385,312590.6025,321498.3409,303044.227
208,Turkmenistan,38.969719,59.556278,540578.1281,535972.6282,587105.8132,666026.3519,718431.5645,707008.6219,737153.7232,779335.8995,835100.509,706365.9539,807896.1279,842438.9345,886934.1193,940899.751,963145.9827,994948.7063,975942.6897,966000.0412,1010738.003,1056871.598,1021245.204
209,Turks and Caicos Islands,21.694025,-71.797928,583.2382,614.2132,762.7414,769.8152,799.1052,932.776,1081.9323,1239.4998,1330.5134,1397.8286,1419.1722,1435.5949,1437.4356,1481.5475,1550.9865,1602.4466,1674.9107,1788.7013,1855.4869,1919.2883,1704.6134
210,Tuvalu,-7.109535,177.64933,176.3513,178.3944,203.6434,203.7329,203.9624,203.9412,183.3599,209.01,207.9825,211.9021,188.3498,189.9345,213.6733,214.381,234.7299,226.3492,237.2664,248.1931,263.2237,281.9317,292.0575
211,Uganda,1.373333,32.290275,647738.8274,540773.6831,551115.4397,578514.6613,576599.1075,607571.3628,581519.8679,622178.9773,729061.6924,731040.0066,760377.8853,761123.5855,786387.5672,787544.3745,801153.8224,823096.2459,820599.7556,835069.5789,844657.4672,857293.495,882131.998
212,Ukraine,48.379433,31.16558,3379515.023,3527313.825,3520063.162,3714078.335,3602998.897,3522516.72,3423355.089,3386237.148,3366700.861,2916001.616,3214619.489,3315520.842,3346755.034,3354247.33,2936357.104,2648736.061,2700998.669,2510916.566,2612911.237,2601599.939,2535438.906
213,United Arab Emirates,23.424076,53.847818,1026283.262,974502.1973,876224.3619,1036329.712,1064581.374,1081084.952,1155538.327,1246561.789,1394808.771,1479242.096,1440339.025,1536055.403,1853298.077,1913314.583,1870371.595,2049400.926,1973815.751,1715280.079,1689160.145,1702920.827,1615183.879
214,United Kingdom of Great Britain and Northern Ireland,55.378051,-3.435973,5775791.283,5746532.781,5608486.741,5645213.476,5613045.182,5648905.333,5598736.451,5414346.527,5323433.839,4941359.538,5071911.792,4774806.023,4906078.784,4837689.612,4622649.786,4539444.698,4387919.044,4319369.284,4272342.573,4176688.494,3749773.093
215,United Republic of Tanzania,-6.369028,34.888822,1486183.141,1563684.933,1653871.527,1778034.336,1759592.587,1839296.509,1763695.213,1789838.672,1832551.002,1855597.224,1897256.958,1931978.784,1978326.124,2001545.336,2023646.828,2104637.519,2265682.889,2254857.642,2232348.053,2272393.908,2321080.429
216,United States of America,37.09024,-95.712891,47116930.69,46252572.94,46729151.83,47094432.71,48300430.72,48435679.76,48075627.14,49047818.32,47986265.09,45658833.86,46656619.84,45540671.63,43991324.99,44978313.33,45422378.26,45121808.06,45911043.87,46022072.91,47162060.17,46401680.79,44172202.28
217,United States Virgin Islands,17.735473,-64.780232,365.7448,-275.7355,91.3486,239.7682,340.6638,410.4382,456.7303,488.8007,507.9895,521.2373,530.629,496.8654,500.277,501.1902,501.1764,501.969,-481.7364,-481.272,-480.4266,-479.2359,-478.3434
218,Uruguay,-32.522779,-55.765835,414918.573,413668.0406,460458.8167,439214.3844,496271.0326,466446.1315,539260.3989,478328.0807,569767.5268,505747.78,516814.3251,511901.0248,554833.8339,510685.5759,622166.9909,517613.3472,661811.5617,671637.3789,562366.109,562646.3897,555657.7805
219,Uzbekistan,41.377491,64.585262,1553457.149,1504442.359,1587397.654,1573732.463,1559730.43,1545086.794,1605400.026,1592864.676,1664456.814,1533724.838,1550936.468,1748741.587,1801970.882,1666610.801,1643954.865,1642169.538,1663844.817,1671161.522,1744073.329,1768572.646,1767662.229
220,Vanuatu,-15.376706,166.959158,-5776.1201,7308.4544,7278.5352,7585.1943,7521.5651,7742.9659,7763.1967,9425.4515,9529.4804,9156.5666,9399.3114,9751.7028,9701.3397,9707.5226,10179.1438,9168.792,7645.544,7979.3375,7847.6287,7407.9496,7196.5067
221,Venezuela (Bolivarian Republic of),6.42375,-66.58973,4034890.804,3371217.305,3482748.547,3510478.799,3282287.418,3408339.433,3353226.865,3294587.978,3441405.094,3434854.268,3461542.043,3637958.427,3865570.779,3775640.355,3764109.127,3625140.803,2621358.494,2442287.241,2326632.813,2292936.806,2205320.655
222,Viet Nam,14.058324,108.277199,1417107.028,1896185.08,2031152.618,2084644.329,2247369.386,2305268.256,2335105.642,2391915.947,2419963.386,2590782.478,2923838.767,2418742.833,2389830.995,2729686.461,2613312.828,2788470.974,2861974.769,2887587.182,3127975.493,3373766.084,3332282.591
223,Wallis and Futuna Islands,-13.768752,-177.156097,42.2236,46.0528,52.3862,50.672,51.1928,51.1544,51.1412,51.0896,49.9432,50.7588,51.0132,48.5006,47.9648,47.8434,47.6324,47.6284,8.302,7.9084,7.8248,7.7352,7.7352
224,Western Sahara,24.215527,-12.885834,-4863.112,-2328.4176,-2328.4176,-2328.4176,-2328.4176,-2328.4176,-2328.4176,-2328.4176,-2328.4176,-2328.4176,-2328.4176,-1062.1966,-1062.1966,-1062.1966,-1062.1966,-1062.1966,-836.5256,-836.5256,-836.5256,-836.5256,-836.5256
225,Yemen,15.552727,48.516388,317061.4513,308696.5229,310675.0627,345009.6282,358266.8416,380967.7843,418500.9352,428434.5238,430342.1235,443147.0453,482436.1769,420349.2966,436560.7098,470472.7187,457585.7038,316238.836,284419.1324,283826.1162,314638.2576,347508.8128,335021.417
226,Zambia,-13.133897,27.849332,799753.0671,810988.7054,864788.2122,962381.4803,972563.218,1014215.136,933499.464,973110.3762,1015817.52,953503.472,1057333.407,1249560.715,1297567.864,1312950.585,1317745.032,1409710.187,1296399.76,1376210.195,1332916.419,1347261.748,1294206.891
227,Zimbabwe,-19.015438,29.154857,479699.0913,507189.6973,478822.4639,465214.5934,463262.0908,475240.7938,345053.7042,483163.3713,466570.7466,471055.6354,490138.216,502793.2888,480929.7202,495678.0094,469376.5656,490929.7052,1070129.688,1096830.129,1081814.887,1081049.282,1057225.161
